Fecha Actual,Codigo Marzam,Descripcion,Precio Farmacia,Precio Publico,% IVA,% IEPS,Impuesto 3,Tipo de Producto,Laboratorio,Clasificacion Fiscal,Descripcion Terapeutica,Sustancia Activa,Refrigerado,Controlado,Codigo de Barras,Unidad de Venta,Fecha de Caducidad,Grupo SSA,Accion Sobre Articulo,Pzas. Empaque Original,Descuento Comercial %,Codigo SAT, Unidad SAT,Contador
20180307,002920003,VITACILINA BEBE PDA 50G                 ,0000028.25,0000053.55,016.00,000.00,000.00,MC,CIA.INTERNACIONAL DE COMERCIO           ,FA,Emolientes y Protectores                ,ZINC OXIDO DE                           , , , 354312225164,PZA,19000101,7 ,C,0010,000.00,53131647  , H87,09104
20180307,002920010,VITACILINA BEBE TLLA HUMECTC75          ,0000029.61,0000044.28,016.00,000.00,000.00,PF,CIA.INTERNACIONAL DE COMERCIO           ,NA,Toallitas H?medas                       ,                                        , , ,7502250340330,PZA,19000101,8 ,C,0010,000.00,53131615  , H87,09105
20180307,002920019,VITACILINA ESEC JBN EXF 100G            ,0000015.27,0000027.48,016.00,000.00,000.00,PF,CIA.INTERNACIONAL DE COMERCIO           ,NA,Antibacteria Sulfonamidas Topi          ,                                        , , ,7502250340651,PZA,19000101,8 ,C,0001,000.00,53131608  , H87,09106
20180307,002920018,VITACILINA ESEJBN ANTACNE 100G          ,0000015.27,0000027.48,016.00,000.00,000.00,PF,CIA.INTERNACIONAL DE COMERCIO           ,NA,Antibacteria Sulfonamidas Topi          ,                                        , , ,7502250340644,PZA,19000101,8 ,C,0001,000.00,53131608  , H87,09107
20180307,002920017,VITACILINA ESENC JBN 100G               ,0000015.27,0000027.48,016.00,000.00,000.00,PF,CIA.INTERNACIONAL DE COMERCIO           ,NA,Antibacteria Sulfonamidas Topi          ,                                        , , ,7502250340620,PZA,19000101,8 ,C,0001,000.00,53131608  , H87,09108
20180307,002920020,VITACILINA TLLAS HUM ACNE C25           ,0000046.09,0000082.93,016.00,000.00,000.00,MC,CIA.INTERNACIONAL DE COMERCIO           ,NA,Accesorios Limpieza Facial              ,                                        , , ,7502250340613,PZA,19000101,7 ,C,0010,000.00,53131615  , H87,09109
20180307,002920001,VITACILINA UNG 16G                      ,0000015.90,0000028.35,000.00,000.00,000.00,OT,CIA.INTERNACIONAL DE COMERCIO           ,F ,Antibacteria Sulfonamidas Topi          ,NEOMICINA SULFATO DE                    , , , 354312225140,PZA,19000101,6 ,C,0020,000.00,53131613  , H87,09110
20180307,002920002,VITACILINA UNG 28G                      ,0000026.70,0000039.90,000.00,000.00,000.00,OT,CIA.INTERNACIONAL DE COMERCIO           ,F ,Antibacteria Sulfonamidas Topi          ,NEOMICINA SULFATO DE                    , , , 354312225133,PZA,19000101,6 ,C,0010,000.00,53131613  , H87,09111
20180307,002920501,VITADIET SUPL ALIM CAP C30              ,0000352.85,0000449.49,016.00,000.00,000.00,VA,PRODUCTOS MEDIX  S.A.DE C.V.            ,BA,Polivitaminas con Mineral               ,                                        , , ,7501293201639,PZA,19000101,9 ,C,0010,001.01,31231400  , H87,09112
20180307,002923001,VITALAIF CAP C60                        ,0000272.01,0000346.51,000.00,000.00,000.00,VA,PRODUCTOS MEDIX  S.A.DE C.V.            ,B ,T?nicos                                 ,                                        , , ,7501293200540,PZA,19000101,9 ,C,0010,001.01,51131517  , H87,09113
20180307,002923904,VITAMETRIX A OX CAP C30                 ,0000224.03,0000347.87,000.00,000.00,000.00,OT,BAYER DE MEXICO S A DE C V              ,F ,Polivitaminas con Mineral               ,VITAMINAS Y MINERALES                   , , ,7501050623254,PZA,19000101,6 ,C,0001,000.00,51191905  , H87,09114
20180307,002923903,VITAMETRIX A OX CAP C60                 ,0000388.75,0000603.65,000.00,000.00,000.00,OT,BAYER DE MEXICO S A DE C V              ,F ,Polivitaminas con Mineral               ,VITAMINAS Y MINERALES                   , , ,7501050623285,PZA,19000101,6 ,C,0001,000.00,51191905  , H87,09115
20180307,002923901,VITAMETRIX CAP C30                      ,0000163.40,0000253.73,000.00,000.00,000.00,OT,BAYER DE MEXICO S A DE C V              ,F ,Polivitaminas con Mineral               ,VITAMINAS Y MINERALES                   , , ,7501050623223,PZA,19000101,6 ,C,0001,000.00,51191905  , H87,09116
20180307,003400948,VITAMINA A 50 000UI TAB C40             ,0000027.37,0000127.00,000.00,000.00,000.00,ET,LABORATORIOS ALPHARMA  S.A. DE          ,N ,Analg?sicos No Narc?ticos Anti          ,VITAMINA A                              , , ,7502226290867,PZA,19000101,4 ,C,0001,000.00,51191905  , H87,09117
20180307,002926801,VITANCO 200MG TAB RECUB C30             ,0000274.54,0000334.80,000.00,000.00,000.00,OT,LABORATORIOS FARMASA S.A. DE C          ,B ,T?nicos                                 ,                                        , , ,7501168890159,PZA,19000101,6 ,C,0001,001.01,51212000  , H87,09118
20180307,002927302,VITANOIN CAPSULAS BLANDAS C30           ,0000415.76,0000529.63,016.00,000.00,000.00,VA,PANALAB MEXICO S.A. DE C.V.             ,BA,Otras Vitaminas Solas Excluyen          ,VITAMINA C                              , , ,7501124103651,PZA,19000101,9 ,C,0005,001.01,53131600  , H87,09119
20180307,002927303,VITANOIN INTENSIVE CRA CAP C30          ,0000517.29,0000658.97,016.00,000.00,000.00,VA,PANALAB MEXICO S.A. DE C.V.             ,BA,Cremas Faciales                         ,VITAMINA C                              , , ,7501124181918,PZA,19000101,9 ,C,0001,001.01,53131600  , H87,09120
20180307,002929001,VITERNUM JBE 140ML                      ,0000179.57,0000260.00,000.00,000.00,000.00,ET,LABORATORIOS SENOSIAIN S.A. DE          ,O ,Estimulantes del Apetito                ,DIHEXAZIN                               , , ,7501314706228,PZA,19000101,4 ,C,0024,000.00,51191905  , H87,09121
20180307,002930001,VITERRA PLUS CAP C30                    ,0000097.57,0000121.95,000.00,000.00,000.00,ET,PFIZER  S.A. DE C.V.                    ,H ,Polivitaminas con Mineral               ,VITAMINAS Y MINERALES                   , , ,7501287660312,PZA,19000101,4 ,C,0012,000.01,51212000  , H87,09122
20180307,002930302,VIUSID 4G PVO SOB C21                   ,0000724.50,0000913.50,016.00,000.00,000.00,VA,DERMACEUTICAL MEXICO  S.A. DE           ,HA,Suplementos de Prote?nas                ,                                        , , ,8414200215508,PZA,19000101,9 ,C,0001,000.01,31231400  , H87,09123
20180307,002930303,VIUSID SOL 100ML                        ,0000346.50,0000436.80,016.00,000.00,000.00,VA,DERMACEUTICAL MEXICO  S.A. DE           ,HA,Agentes Inmunoestimulates Exce          ,GLICIRRETINICO  ACIDO                   , , ,8470000216978,PZA,19000101,9 ,C,0001,000.01,31231400  , H87,09124
20180307,002930903,VIVENDAL COMP 80MG C30                  ,0000493.45,0000628.60,000.00,000.00,000.00,ET,SANDOZ  S.A. DE C.V.                    ,B ,Antihipertensivos (No her) Sol          ,VALSARTAN                               , , ,7502216930957,PZA,19000101,4 ,C,0010,001.01,51121700  , H87,09125
20180307,002930904,VIVENDAL HID 160/12 5 TAB C30           ,0000584.67,0000744.80,000.00,000.00,000.00,ET,SANDOZ  S.A. DE C.V.                    ,B ,Antihipertensivos (No her) Sol          ,VALSARTAN                               , , ,7502216931701,PZA,19000101,4 ,C,0010,001.01,51121700  , H87,09126
20180307,002930906,VIVENDAL HID 80/12 5 TAB C30            ,0000486.86,0000620.20,000.00,000.00,000.00,ET,SANDOZ  S.A. DE C.V.                    ,B ,Antihipertensivos (No her) Sol          ,VALSARTAN                               , , ,7502216931725,PZA,19000101,4 ,C,0010,001.01,51121700  , H87,09127
20180307,002931201,VIVERA  SUPL ALIM SBR C8                ,0000168.59,0000302.48,016.00,000.00,000.00,VA,CONSUMER HEALTH DISTRIBUTION S          ,FA,Microorganismos Antidiarreicos          ,                                        , , ,7501298222738,PZA,19000101,9 ,C,0010,000.00,51171700  , H87,09128
20180307,002931902,VIVITAR 100MG TAB C30                   ,0000715.10,0001103.55,000.00,000.00,000.00,ET,ARMSTRONG LAB. DE MEXICO S.A.D          ,F ,Diur?ticos                              ,ESPIRONOLACTONA                         , , ,7501089803153,PZA,19000101,4 ,C,0010,000.00,51121900  , H87,09129
20180307,002931901,VIVITAR 25MG TAB C30                    ,0000285.12,0000440.00,000.00,000.00,000.00,ET,ARMSTRONG LAB. DE MEXICO S.A.D          ,F ,Diur?ticos                              ,ESPIRONOLACTONA                         , , ,7501089803146,PZA,19000101,4 ,C,0010,000.00,51121900  , H87,09130
20180307,002933101,VODELAN 500MG/100MG TAB C14             ,0000364.38,0000583.00,000.00,000.00,000.00,ET,SIEGFRIED RHEIN S.A. DE C.V.            ,F ,Antisepticos Antiinfecciosos U          ,CIPROFLOXACINO                          , , ,7501300407160,PZA,19000101,4 ,C,0010,000.00,51101500  , H87,09131
20180307,003401113,VOFLOLEVAG 500/5MG SOL 100ML            ,0000196.00,0000633.00,000.00,000.00,000.00,ET,APLICAFARMA                             ,N ,Otros Antibi?ticos                      ,CIPROFLOXACINO                          , , ,8902344328111,PZA,19000101,4 ,C,0001,000.00,51101538  , H87,09132
20180307,003400327,VOLDRATOL 28  12 SBR C4                 ,0000020.00,0000138.00,000.00,000.00,000.00,OT,BTK FARMA S A DE C V                    ,N ,Expectorantes                           ,ELECTROLITOS                            , , ,7501482201105,PZA,19000101,6 ,C,0001,000.00,51191600  , H87,09133
20180307,003400888,VOLFENAC 75MG AMP C4 3ML                ,0000033.68,0000108.00,000.00,000.00,000.00,ET,DEPOFARMA S A                           ,N ,Expectorantes                           ,DICLOFENACO POTASICO                    , , , 780083142025,PZA,19000101,4 ,C,0001,000.00,51142121  , H87,09134
20180307,003400889,VOLFENAC GEL 1G/100MG 60G               ,0000022.11,0000093.00,000.00,000.00,000.00,OT,DEPOFARMA S A                           ,N ,Expectorantes                           ,DICLOFENACO POTASICO                    , , , 780083141066,PZA,19000101,6 ,C,0001,000.00,51142121  , H87,09135
20180307,002934027,VOLTAREN 24H PCHE C5                    ,0000117.35,0000147.61,000.00,000.00,000.00,OT,GLAXOSMITHKLINE CONSUMER                ,B ,Vasoterapias Cerebrales y Peri          ,DICLOFENACO SODICO                      , , ,7501094915353,PZA,19000101,6 ,C,0010,001.01,51142104  , H87,09136
20180307,002934032,VOLTAREN 50MG GRAG C30                  ,0000428.26,0000532.00,000.00,000.00,000.00,ET,NOVARTIS FARMACEUTICA  S.A. DE          ,B ,Antirreum?ticos No Esteroides           ,DICLOFENACO SODICO                      , , ,7501094916534,PZA,19000101,4 ,C,0010,001.01,51142100  , H87,09137
20180307,002934042,VOLTAREN DOLO 25MG CAP C10              ,0000066.70,0000083.89,000.00,000.00,000.00,OT,GLAXOSMITHKLINE CONSUMER                ,B ,Analg?sicos No Narc?ticos Anti          ,DICLOFENACO POTASICO                    , , ,7501124816933,PZA,19000101,6 ,C,0010,001.01,51142103  , H87,09138
20180307,002934043,VOLTAREN DOLO 25MG CAP C20              ,0000127.04,0000159.85,000.00,000.00,000.00,OT,GLAXOSMITHKLINE CONSUMER                ,B ,Analg?sicos No Narc?ticos Anti          ,DICLOFENACO POTASICO                    , , ,7501124816940,PZA,19000101,6 ,C,0010,001.01,51142103  , H87,09139
20180307,002934041,VOLTAREN EMULGEL 1 16% 30G              ,0000057.98,0000072.99,000.00,000.00,000.00,OT,GLAXOSMITHKLINE CONSUMER                ,B ,Antirreum?ticos T?picos                 ,DICLOFENACO SODICO                      , , ,7501124815486,PZA,19000101,6 ,C,0010,001.01,51142100  , H87,09140
20180307,002934011,VOLTAREN EMULGEL 1 16% 50G              ,0000098.47,0000123.95,000.00,000.00,000.00,OT,GLAXOSMITHKLINE CONSUMER                ,B ,Antirreum?ticos T?picos                 ,DICLOFENACO SODICO                      , , ,7501094911485,PZA,19000101,6 ,C,0010,001.01,51142100  , H87,09141
20180307,002934030,VOLTAREN EMULGEL 100G                   ,0000180.37,0000226.80,000.00,000.00,000.00,OT,GLAXOSMITHKLINE CONSUMER                ,B ,Antirreum?ticos T?picos                 ,DICLOFENACO DIETILAMONIO                , , ,7501124813055,PZA,19000101,6 ,C,0010,001.01,51142100  , H87,09142
20180307,002934046,VOLTAREN EMULGEL 12H 100G               ,0000216.08,0000271.79,000.00,000.00,000.00,OT,GLAXOSMITHKLINE CONSUMER                ,B ,Antirreum?ticos T?picos                 ,DICLOFENACO DIETILAMONIO                , , ,7501124818500,PZA,19000101,6 ,C,0030,001.01,51142100  , H87,09143
20180307,002934047,VOLTAREN EMULGEL 12H 50G                ,0000126.53,0000159.19,000.00,000.00,000.00,OT,GLAXOSMITHKLINE CONSUMER                ,B ,Antirreum?ticos T?picos                 ,DICLOFENACO DIETILAMONIO                , , ,7501124818524,PZA,19000101,6 ,C,0020,001.01,51142100  , H87,09144
20180307,002934029,VOLTAREN INY 75MG/3ML AMP C5            ,0000590.87,0000734.00,000.00,000.00,000.00,ET,NOVARTIS FARMACEUTICA  S.A. DE          ,B ,Antirreum?ticos No Esteroides           ,DICLOFENACO SODICO                      , , ,7501094916251,PZA,19000101,4 ,C,0010,001.01,51142100  , H87,09145
20180307,002934049,VOLTAREN PARCH LARG SBR C5              ,0000162.27,0000204.17,000.00,000.00,000.00,OT,GLAXOSMITHKLINE CONSUMER                ,B ,Antirreum?ticos T?picos                 ,DICLOFENACO SODICO                      , , ,7501124816865,PZA,19000101,6 ,C,0012,001.01,51142104  , H87,09146
20180307,002934004,VOLTAREN RTD 100MG CPR C10              ,0000430.68,0000535.00,000.00,000.00,000.00,ET,NOVARTIS FARMACEUTICA  S.A. DE          ,B ,Antirreum?ticos No Esteroides           ,DICLOFENACO SODICO                      , , ,7501094910723,PZA,19000101,4 ,C,0010,001.01,51142100  , H87,09147
20180307,002934007,VOLTAREN RTD 100MG GRAG C20             ,0000734.97,0000913.00,000.00,000.00,000.00,ET,NOVARTIS FARMACEUTICA  S.A. DE          ,B ,Antirreum?ticos No Esteroides           ,DICLOFENACO SODICO                      , , ,7501094910396,PZA,19000101,4 ,C,0010,001.01,51142100  , H87,09148
20180307,002934034,VOLTAREN RTD 100MG GRAG C30             ,0001036.84,0001288.00,000.00,000.00,000.00,ET,NOVARTIS FARMACEUTICA  S.A. DE          ,B ,Antirreum?ticos No Esteroides           ,DICLOFENACO SODICO                      , , ,7501094916664,PZA,19000101,4 ,C,0010,001.01,51142100  , H87,09149
20180307,002934040,VOLTAREN SR 75MG TAB C10                ,0000255.99,0000318.00,000.00,000.00,000.00,ET,NOVARTIS FARMACEUTICA  S.A. DE          ,B ,Antirreum?ticos No Esteroides           ,DICLOFENACO SODICO                      , , ,7501124814939,PZA,19000101,4 ,C,0010,001.01,51142100  , H87,09150
20180307,002934031,VOLTAREN SR 75MG TAB C30                ,0000711.62,0000884.00,000.00,000.00,000.00,ET,NOVARTIS FARMACEUTICA  S.A. DE          ,B ,Antirreum?ticos No Esteroides           ,DICLOFENACO SODICO                      , , ,7501124813307,PZA,19000101,4 ,C,0010,001.01,51142100  , H87,09151
20180307,002936006,VONTROL 25MG TAB C25                    ,0000192.51,0000279.00,000.00,000.00,000.00,ET,LABORATORIOS SANFER  S.A. DE C          ,F ,Antiem?ticos Antin?usea                 ,DIFENIDOL  CLORHIDRATO DE               , , ,7501070635664,PZA,19000101,4 ,C,0001,000.00,51171800  , H87,09152
20180307,002936004,VONTROL 40MG INY AMP 2ML C2             ,0000103.50,0000150.00,000.00,000.00,000.00,ET,LABORATORIOS SANFER  S.A. DE C          ,F ,Antiem?ticos Antin?usea                 ,DIFENIDOL  CLORHIDRATO DE               , , ,7501070635718,PZA,19000101,4 ,C,0012,000.00,51171800  , H87,09153
20180307,002936007,VONTROL LP 100MG TAB C10                ,0000192.51,0000279.00,000.00,000.00,000.00,ET,LABORATORIOS SANFER  S.A. DE C          ,F ,Antiem?ticos Antin?usea                 ,DIFENIDOL  CLORHIDRATO DE               , , ,7501070635671,PZA,19000101,4 ,C,0001,000.00,51171800  , H87,09154
20180307,002936305,VOTRIPAX 0 25MG CAJA C30 TAB            ,0000178.50,0000219.02,000.00,000.00,000.00,ET,LABORATORIOS PISA S.A. DE C.V.          ,B ,Antimic?ticos                           ,COMPLEJO B                              , , ,7501125163715,PZA,19000101,4 ,C,0001,001.01,51142100  , H87,09155
20180307,002936301,VOTRIPAX 1MG AMP C3 JGA C3              ,0000271.34,0000332.94,000.00,000.00,000.00,ET,LABORATORIOS PISA S.A. DE C.V.          ,B ,Antirreum?ticos No Esteroides           ,COMPLEJO B                              , , ,7501125135125,PZA,19000101,4 ,C,0001,001.01,51142100  , H87,09156
20180307,002936304,VOTRIPAX 1MG CAJA C30 TAB               ,0000215.25,0000264.11,000.00,000.00,000.00,ET,LABORATORIOS PISA S.A. DE C.V.          ,B ,Antirreum?ticos No Esteroides           ,COMPLEJO B                              , , ,7501125163708,PZA,19000101,4 ,C,0001,001.01,51142100  , H87,09157
20180307,002936302,VOTRIPAX 5MG AMP C3 JGA C3              ,0000412.72,0000506.40,000.00,000.00,000.00,ET,LABORATORIOS PISA S.A. DE C.V.          ,B ,Antirreum?ticos No Esteroides           ,COMPLEJO B                              , , ,7501125135118,PZA,19000101,4 ,C,0001,001.01,51142100  , H87,09158
20180307,002936303,VOTRIPAX FORTE 5MG AMP C2               ,0000169.14,0000207.53,000.00,000.00,000.00,ET,LABORATORIOS PISA S.A. DE C.V.          ,B ,Antirreum?ticos No Esteroides           ,COMPLEJO B                              , , ,7501125153549,PZA,19000101,4 ,C,0001,001.01,51142100  , H87,09159
20180307,002937301,VULTRIG 50MG TAB C14                    ,0000394.99,0000564.27,000.00,000.00,000.00,ET,PFIZER  S.A. DE C.V.                    ,H ,Antidepresivos Timoanalepticos          ,SERTRALINA CLORHIDRATO DE               , , ,7501070695682,PZA,19000101,4 ,C,0010,000.01,51141619  , H87,09160
20180307,002937302,VULTRIG 50MG TAB C28                    ,0000579.99,0000828.56,000.00,000.00,000.00,ET,PFIZER  S.A. DE C.V.                    ,H ,Antidepresivos Timoanalepticos          ,SERTRALINA CLORHIDRATO DE               , , ,7501070695699,PZA,19000101,4 ,C,0010,000.01,51141619  , H87,09161
20180307,002937402,VUMINIX 100MG TAB C15                   ,0000525.17,0000669.00,000.00,000.00,000.00,ET,SUN PHARMA DE MEXICO  S.A. DE           ,B ,Antidepresivos Timoanalepticos          ,FLUVOXAMINA                             , , ,7503006916526,PZA,19000101,4 ,C,0010,001.01,51141607  , H87,09162
20180307,002936701,VYTORIN 10/10 10MG CPR C14              ,0000521.64,0000652.06,000.00,000.00,000.00,ET,MERCK SHARP&DOHME COMERCIALIZA          ,H ,Glucosidos Cardioactivos + Aso          ,EZETIMIBA                               , , ,7501326000345,PZA,19000101,4 ,C,0001,000.01,51121800  , H87,09163
20180307,002936706,VYTORIN 10/10 10MG CPR C28              ,0001109.09,0001386.36,000.00,000.00,000.00,ET,MERCK SHARP&DOHME COMERCIALIZA          ,H ,Glucosidos Cardioactivos + Aso          ,EZETIMIBA                               , , ,7501326008396,PZA,19000101,4 ,C,0010,000.01,51121800  , H87,09164
20180307,002936702,VYTORIN 10/20 20MG CPR C14              ,0000600.22,0000750.28,000.00,000.00,000.00,ET,MERCK SHARP&DOHME COMERCIALIZA          ,H ,Glucosidos Cardioactivos + Aso          ,EZETIMIBA                               , , ,7501326000369,PZA,19000101,4 ,C,0001,000.01,51121800  , H87,09165
20180307,002936705,VYTORIN 10/20 20MG CPR C28              ,0001123.98,0001404.97,000.00,000.00,000.00,ET,MERCK SHARP&DOHME COMERCIALIZA          ,H ,Glucosidos Cardioactivos + Aso          ,EZETIMIBA                               , , ,7501326008402,PZA,19000101,4 ,C,0001,000.01,51121800  , H87,09166
20180307,002936703,VYTORIN 10/40 40MG CPR C14              ,0000761.63,0000952.03,000.00,000.00,000.00,ET,MERCK SHARP&DOHME COMERCIALIZA          ,H ,Glucosidos Cardioactivos + Aso          ,EZETIMIBA                               , , ,7501326000383,PZA,19000101,4 ,C,0001,000.01,51121800  , H87,09167
20180307,002936704,VYTORIN 10/80 80MG CPR C14              ,0000962.81,0001203.51,000.00,000.00,000.00,ET,MERCK SHARP&DOHME COMERCIALIZA          ,H ,Glucosidos Cardioactivos + Aso          ,EZETIMIBA                               , , ,7501326000406,PZA,19000101,4 ,C,0001,000.01,51121800  , H87,09168
20180307,002939202,WELLBUTRIN 150MG TAB C15                ,0000605.49,0000927.34,000.00,000.00,000.00,ET,GLAXOSMITHKLINE MEXICO  S.A. D          ,F ,Antidepresivos Timoanalepticos          ,ANFEBUTAMONA                            , , ,7501043162760,PZA,19000101,4 ,C,0010,000.00,51141631  , H87,09169
20180307,002939201,WELLBUTRIN 150MG TAB C30                ,0001184.61,0001814.28,000.00,000.00,000.00,ET,GLAXOSMITHKLINE MEXICO  S.A. D          ,F ,Antidepresivos Timoanalepticos          ,ANFEBUTAMONA                            , , ,7501043162777,PZA,19000101,4 ,C,0010,000.00,51141631  , H87,09170
20180307,003400486,WESTEPIRON 500MG TAB C10                ,0000008.31,0000026.00,000.00,000.00,000.00,ET,DEPOFARMA S A                           ,N ,Antiacidos Antiflatulentos Car          ,METAMIZOL                               , , ,7501537161088,PZA,19000101,4 ,C,0001,000.00,51142009  , H87,09171
20180307,002942002,WILDROOT AC LIQ 100ML                   ,0000014.59,0000017.16,016.00,000.00,000.00,PF,GENOMMA LAB INTERNACIONAL  S.A          ,FA,Vaselinas  Brillantinas y Acei          ,                                        , , ,7501035914070,PZA,19000101,8 ,C,0012,000.00,53131600  , H87,09172
20180307,002942004,WILDROOT AC LIQ 250ML                   ,0000035.91,0000042.24,016.00,000.00,000.00,PF,GENOMMA LAB INTERNACIONAL  S.A          ,FA,Vaselinas  Brillantinas y Acei          ,                                        , , ,7501035914063,PZA,19000101,8 ,C,0012,000.00,53131600  , H87,09173
20180307,002942006,WILDROOT GEL CTROL CASPA 500G           ,0000021.91,0000025.78,016.00,000.00,000.00,PF,GENOMMA LAB INTERNACIONAL  S.A          ,FA,Mousse  Gel  Spray                      ,                                        , , , 650240027659,PZA,19000101,8 ,C,0012,000.00,53131600  , H87,09174
20180307,002942007,WILDROOT GEL VOLCANO 500G               ,0000021.91,0000025.78,016.00,000.00,000.00,PF,GENOMMA LAB INTERNACIONAL  S.A          ,FA,Mousse  Gel  Spray                      ,                                        , , , 650240027666,PZA,19000101,8 ,C,0012,000.00,53131600  , H87,09175
20180307,002946002,WOBENZYM GRAG C200                      ,0000512.66,0000683.55,000.00,000.00,000.00,ET,ROMSA DE MEXICO S.A.                    ,B ,Enzimas Antiinflamatorias               ,PANCREATINA                             , , ,7501415702006,PZA,19000101,4 ,C,0010,001.01,51171910  , H87,09176
20180307,002946001,WOBENZYM GRAG C60                       ,0000193.72,0000258.30,000.00,000.00,000.00,ET,ROMSA DE MEXICO S.A.                    ,B ,Enzimas Antiinflamatorias               ,PANCREATINA                             , , ,7501415700606,PZA,19000101,4 ,C,0010,001.01,51171910  , H87,09177
20180307,002947001,X PREP SENOSIDOS A-B 75ML               ,0000309.29,0000394.00,000.00,000.00,000.00,OT,FERRING  S.A. DE C.V.                   ,B ,Otros Agentes de Imagen                 ,CONCENTRADO DESECADO DE HOJAS           , , ,7503000883282,PZA,19000101,6 ,C,0010,001.01,51171610  , H87,09178
20180307,002946909,X RAY AVA CPR C30                       ,0000271.15,0000319.00,000.00,000.00,000.00,OT,GENOMMA LAB INTERNACIONAL  S.A          ,F ,Antirreum?ticos No Esteroides           ,DICLOFENACO                             , , , 650240031205,PZA,19000101,6 ,C,0010,000.00,51142100  , H87,09179
20180307,002946901,X RAY CAP C40                           ,0000254.15,0000299.00,000.00,000.00,000.00,OT,GENOMMA LAB INTERNACIONAL  S.A          ,F ,Antirreum?ticos No Esteroides           ,GLUCOSAMINA  SULFATO DE                 , , , 650240001635,PZA,19000101,6 ,C,0006,000.00,51142100  , H87,09180
20180307,002946908,X RAY GEL TOPI 30G                      ,0000063.67,0000074.90,000.00,000.00,000.00,OT,GENOMMA LAB INTERNACIONAL  S.A          ,F ,Antirreum?ticos No Esteroides           ,DICLOFENACO                             , , , 650240016813,PZA,19000101,6 ,C,0010,000.00,51142100  , H87,09181
20180307,002946907,X RAY SIST OSEO CAP C30                 ,0000233.75,0000275.00,016.00,000.00,000.00,VA,GENOMMA LAB INTERNACIONAL  S.A          ,FA,Agentes Antirreum?ticos Espec?          ,                                        , , , 650240016967,PZA,19000101,9 ,C,0008,000.00,31231400  , H87,09182
20180307,002946601,XALACOM OFT SOL 2 5ML                   ,0000731.35,0000914.19,000.00,000.00,000.00,ET,PFIZER  S.A. DE C.V.                    ,H ,Mi?ticos+Antiglaucoma                   ,LATANOPROST                             ,R, , 300092960030,PZA,19000101,4 ,C,0001,000.01,51241100  , H87,09183
20180307,002946801,XALATAN OFT SOL 2 5ML                   ,0000656.62,0000820.77,000.00,000.00,000.00,ET,PFIZER  S.A. DE C.V.                    ,H ,Mi?ticos+Antiglaucoma                   ,LATANOPROST                             ,R, , 300092960016,PZA,19000101,4 ,C,0010,000.01,51241110  , H87,09184
20180307,002946501,XANELLE 1200MG OV C1                    ,0000289.52,0000361.90,000.00,000.00,000.00,ET,LABORATORIOS ELEA MEXICO  S.A.          ,B ,Antimic?ticos Dermatol?gicos            ,MICONAZOL  NITRATO DE                   , , ,7502235760245,PZA,19000101,4 ,C,0010,001.01,51101812  , H87,09185
20180307,002948101,XARELTO 10MG CPR C10                    ,0001047.53,0001409.00,000.00,000.00,000.00,ET,BAYER DE MEXICO S.A. DE C.V.            ,O ,Anticoagulantes no Inyectables          ,RIVAROXABAN                             , , ,7501318600508,PZA,19000101,4 ,C,0005,000.00,51131600  , H87,09186
20180307,002948102,XARELTO 10MG CPR C30                    ,0001863.84,0002507.00,000.00,000.00,000.00,ET,BAYER DE MEXICO S.A. DE C.V.            ,O ,Anticoagulantes no Inyectables          ,RIVAROXABAN                             , , ,7501318685499,PZA,19000101,4 ,C,0005,000.00,51131600  , H87,09187
20180307,002948103,XARELTO 15MG CPR C28                    ,0001426.66,0001919.00,000.00,000.00,000.00,ET,BAYER DE MEXICO S.A. DE C.V.            ,O ,Anticoagulantes no Inyectables          ,RIVAROXABAN                             , , ,7501318608191,PZA,19000101,4 ,C,0010,000.00,51131600  , H87,09188
20180307,002948105,XARELTO 2 5MG CPR C56                   ,0001286.94,0001731.00,000.00,000.00,000.00,ET,BAYER DE MEXICO S.A. DE C.V.            ,O ,Anticoagulantes no Inyectables          ,RIVAROXABAN                             , , ,7501318614376,PZA,19000101,4 ,C,0010,000.00,51131600  , H87,09189
20180307,002948104,XARELTO 20MG CPR C28                    ,0001429.66,0001923.00,000.00,000.00,000.00,ET,BAYER DE MEXICO S.A. DE C.V.            ,O ,Anticoagulantes no Inyectables          ,RIVAROXABAN                             , , ,7501318608788,PZA,19000101,4 ,C,0010,000.00,51131600  , H87,09190
20180307,002947101,XATRAL OD 10MG TAB C14                  ,0000582.48,0000834.65,000.00,000.00,000.00,ET,SANOFI AVENTIS WINTHROP  S.A.           ,F ,Otras Preparaciones Urol?gicas          ,ALFUZOSINA CLORHIDRATO DE               , , ,7501328979595,PZA,19000101,4 ,C,0001,000.00,51151918  , H87,09191
20180307,002947102,XATRAL OD 10MG TAB C28                  ,0001198.65,0001717.58,000.00,000.00,000.00,ET,SANOFI AVENTIS WINTHROP  S.A.           ,F ,Otras Preparaciones Urol?gicas          ,ALFUZOSINA CLORHIDRATO DE               , , ,7501328979601,PZA,19000101,4 ,C,0001,000.00,51151918  , H87,09192
20180307,002947451,XELJANZ 5MG TAB VR C56                  ,0017994.19,0019573.80,000.00,000.00,000.00,ET,PFIZER  S.A. DE C.V.                    ,N ,Antirreum?ticos No Esteroides           ,TOFACITINIB                             , , ,7501287600172,PZA,19000101,4 ,C,0001,000.00,51101500  , H87,09193
